0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.5197063704081558,-0.3453807212903176,-0.5507122021361267,-0.5403537972803738,-0.680479675134437,-0.7096297211403949,-0.6255364493400605,-0.6529810927347202,0.5769216648006694,-0.06525214707010209,-0.6384819405247842,-0.42968427857207436,-0.6578854544904261,-0.4995467574625762,-0.484285038293605,-0.5443601786302342,-0.402903838555785,-0.6198476084434781,-0.29398360056377415,-0.4848327933595999,-0.5450069663580767,-0.10361354630507784,-0.6075166741850426,-0.5481679987847854,-0.46047620820272567,-0.4799178495927699,-0.3787371328005028,-0.5010794895513471,0.3558577207751118,-0.14377369234872756
-1.3160545631550948,1.9777552387622128,-1.3278260734668959,-1.0707128292007835,-1.057765704262325,-1.0367855310853407,-1.1164678457624653,-1.2560900416641212,-0.23622254815833071,-0.3028711965565444,0.4637941227491532,3.0674766328696133,0.3635462414700851,-0.23706142900570945,1.4389741450837388,-0.7899640530309583,-1.0823223701219227,-1.8943320198865712,1.1679776426912518,-0.16845507570750423,-1.1858970934202844,1.3735309423383895,-1.2082531808323735,-0.9569951911265818,-1.088475424753261,-1.1743322227356958,-1.3309874657735479,-1.7697538620226665,-0.7066789248792394,-0.7872489142556087
0.8324235642169973,-0.07894460514747272,0.8853746100600821,0.6794719761365686,1.2777129732204724,1.0221124789253277,1.2971202293129351,1.5641105346252275,1.1511156046532964,0.07113275115584357,-0.3749772060287469,-0.9751097449372019,-0.33767092562557977,-0.17727310419053421,-0.47985064623706986,-0.29427038871534167,-0.041387759322248266,0.3316730601705221,-1.0486225161692728,-0.5405755340887787,0.6954255376332933,-0.15765541784081416,0.7942018413253971,0.5453047314170743,1.6590211476553323,0.9099471427264985,1.1282982629236937,2.159413022881201,0.3491960490155232,0.3702318804384539
2.116947002110892,0.6689462471833226,2.1526302655705423,2.1162117874765145,1.462448128725653,2.008560032330755,2.4344130395578882,2.785335004357863,1.261674686239827,0.4662271470475001,0.7647936020746662,-0.5401001164712461,0.6220153679080779,0.843711494830977,-0.5802579520886207,0.6690799679523385,0.5252486589297511,0.17726808351916318,0.004474877312355625,0.09669958289615695,2.0681708420504097,0.4728330834094457,1.9448662943563548,2.106408565187975,0.782438907886876,2.0647138162145016,2.1256371345655602,1.9724569894272608,1.5466315478015387,0.9285005811298066
0.604251637749002,-0.15139653146701815,0.6973302224682071,0.42720066941887114,0.7448231015709146,1.4626618717083342,1.3451392590788331,1.085970106645162,0.2416779980544145,0.5758974775797044,-0.40483413246703304,-0.5465740092470934,-0.18881185465851374,-0.2583102413093606,-0.7867739250072683,0.531698805330929,0.23698984363137973,0.050205654816482155,-0.7926276428690151,0.11666151031944398,0.480417236941456,-0.12490276842521633,0.5969450779486616,0.26878633933657836,0.18496743102976962,1.4099358538497393,1.1322190054166348,0.9063440713841354,-0.215380632609594,1.2383424764590016
-0.8267525430626176,0.4656134217058876,-0.8499480536953705,-0.7648443928022404,0.4037735837151974,-0.8439015143320852,-1.0033072111430923,-0.9776922600047324,-0.6891581404644398,-0.183358656874014,-0.4076115209729202,0.8213955003603995,-0.4262205337571143,-0.44788297852820885,-0.04401325553759253,-0.8907850042118949,-0.8447643960958889,-0.9037275915576957,0.7918714307335271,-0.6445282127458958,-0.7992956296763076,0.5023104678834844,-0.8268901049706846,-0.7340303610566125,-0.17700433962088644,-0.9203224137945881,-1.1554362206521147,-1.1044375975163334,0.12769546300920814,-0.7020423930400802
-0.06899639219977165,-0.9904365814256284,-0.1124870206176709,-0.18369436364500838,-0.06801158265187873,-0.5163626179586325,-0.5504751238638935,-0.2959281757366192,1.0762207429333879,-0.5925133515518519,-0.5416205163819721,-0.5426177414396313,-0.4922737549579346,-0.4391334675796466,-0.8906653960460972,-0.5561357068549265,-0.5858766326636164,-0.21678628397649294,-0.6227732245655266,-0.8204191581548584,-0.2576401029334092,-0.6735096461364819,-0.25574211282986375,-0.36300568307518755,-0.6000315896584006,-0.5213676909294116,-0.617412332058286,-0.22574424028281811,0.09272168627136915,-0.8187863928873303
-1.5428180209411881,-1.7827334531135641,-1.528951809760814,-1.2020398275810755,0.0996710969605157,-0.9791310235950428,-0.8560277922163709,-1.0543033967606292,-0.44664144537140477,1.2831305065245586,-0.861020194558987,-1.1538611176925389,-0.8675326348234644,-0.6701205566216893,0.9701955562499986,-0.8286550743406613,-0.4073333475379112,-0.9707972532906298,0.0590709403384768,-0.37033419078074625,-1.389121285324204,-1.711768632610936,-1.4055099442091092,-1.0544766749169845,1.7898543177700275,-0.8354797698086496,-0.758559061804162,-1.0869780671193954,0.5340574403441015,0.35086676198037986
-0.15068757575004108,-1.289592922357946,-0.1288387064952249,-0.25693442043401743,0.6382451272410029,0.2942482647620995,-0.12323212481520619,-0.10446501734633307,0.5483902889073714,0.04020009382624789,-0.5103748956907422,-1.3004228569235246,-0.40563873294816294,-0.4053853539209065,-0.3788098558060135,-0.12268412029839747,-0.21550153546582718,-0.549722014880986,-0.2418140292277027,-0.3213709725726838,-0.2576401029334092,-1.4284582151660141,-0.17414954252403253,-0.33395375074267974,0.23293959340515732,0.10944708191260469,-0.0680182902349287,-0.36526597433976643,0.2759176596600505,-0.11887568290263201
-0.9929518475269593,-0.256568682576036,-1.0187792103811193,-0.8754060110967598,-1.0442658275138688,-1.1342810271403625,-0.8646206712271106,-0.9686365700808675,2.010623303438905,-0.7120258912343813,-0.7711022416808926,2.3751297665637305,-0.7569652862916566,-0.5701678101188286,1.1634083529990404,-0.673890989101849,-0.4032445700159485,-0.10741609218178023,-0.3934697598558171,0.2714606078849336,-1.0928646556209318,-0.4164013482240381,-1.1230741239196924,-0.8945160354476344,-1.4966749155111096,-1.2142276950222135,-1.1356364710627627,-1.4264346005890687,-0.3336253063422891,-0.9161652742765057
